lm_halo,n_sats_halo
11.034253,4
10.706439,0
11.150614,5
12.519405,38
10.64363,0
11.3272505,1
10.965658,2
11.55732,4
10.756433,2
11.135622,0
10.836945,1
11.01813,4
12.145063,8
11.287054,1
13.681611,450
10.768349,2
11.476381,4
11.459919,1
11.221124,1
10.800229,0
11.9350195,6
12.118797,10
11.77897,5
11.293937,6
12.371585,21
10.985908,1
11.547968,5
10.894791,1
10.743147,0
11.386323,2
10.558708,0
10.861438,3
11.113451,1
11.08749,2
12.575189,35
11.055199,0
11.138973,1
11.697328,7
12.754654,42
11.5614395,4
11.735811,7
10.775078,0
11.660191,5
11.675558,5
12.553917,24
10.936654,1
12.422383,15
11.386469,2
10.8395,2
10.660812,0
10.714746,0
12.424543,24
10.790313,0
11.0184145,2
11.8236065,7
13.295145,178
11.145638,3
11.436355,2
10.703021,0
12.016327,11
10.967684,2
10.802279,0
10.98193,1
10.837367,1
10.674392,1
11.485587,3
11.583756,1
10.895731,0
12.001252,7
11.05058,2
10.745982,0
11.11402,2
10.991759,1
11.512842,4
11.669233,6
11.978491,8
11.842358,3
11.02966,0
10.649819,1
11.420829,1
10.941289,0
10.827008,3
11.638628,2
10.962686,1
13.086362,93
12.215336,18
13.087813,115
10.841775,0
10.762577,1
10.835714,0
12.564723,41
10.786939,1
11.526382,1
12.226657,20
10.850159,0
10.801371,0
10.803617,0
13.261034,157
11.037523,2
11.304088,2
11.393473,1
11.221849,2
11.327123,1
10.661868,0
11.092261,0
10.627442,0
13.49652,308
12.915146,85
10.810802,2
10.992684,1
10.968851,0
11.403711,3
12.592824,41
10.726341,0
11.602658,1
10.976733,1
10.732769,0
11.613376,4
10.929862,0
11.08508,0
11.08738,1
11.964537,7
10.780256,1
10.643253,3
10.874111,1
12.211993,10
10.963184,2
11.782995,7
12.315418,13
10.791503,0
10.903154,0
13.693112,433
10.983847,3
11.1199465,1
11.517542,3
11.264598,1
10.798249,0
11.040545,1
12.839365,56
10.968427,0
10.865061,1
11.312777,2
12.526006,34
13.225588,155
12.629348,46
11.161095,1
11.037182,1
12.050762,7
11.78306,4
10.813634,0
10.60456,1
10.883127,0
11.277925,1
10.85459,1
10.813437,2
11.240071,1
11.036952,0
11.501055,2
10.773809,1
10.973489,2
12.33896,20
11.257879,4
11.674593,3
10.772318,0
10.806763,1
10.819202,0
12.44502,29
10.832351,2
10.772873,1
10.784305,0
11.220486,1
11.714045,8
12.103897,18
10.782228,0
11.019577,4
10.743857,1
11.304658,2
11.149915,1
11.907096,6
10.586925,0
11.667859,3
11.367239,2
11.213886,3
11.059431,3
10.959953,2
12.409308,16
10.666785,0
12.318295,21
10.885528,1
12.263447,12
11.185487,0
10.66846,0
12.475054,26
12.462941,30
11.4940195,3
10.707984,1
10.70532,1
12.142625,15
11.377866,7
11.181063,3
11.315568,4
12.433924,23
10.544699,0
10.93147,0
10.884825,0
12.621272,26
11.444958,1
10.677402,0
11.713549,5
11.188707,0
10.853568,2
12.587092,27
10.953341,2
10.796744,0
11.563112,3
11.409432,4
11.625204,5
11.074421,1
10.735142,0
10.785966,1
10.634547,0
10.961581,2
12.847363,66
12.638669,38
10.741029,0
11.135539,1
12.841473,78
12.562612,40
11.339905,2
10.842706,0
12.141227,10
11.831749,6
12.403808,14
10.748073,0
11.06305,1
12.857222,61
10.742836,1
10.642813,1
10.809323,2
12.607045,32
11.580582,7
10.977735,2
11.082936,0
10.839023,0
11.491519,5
11.3803215,2
12.723748,46
10.719746,0
10.815531,1
11.586411,3
13.32962,231
11.609915,7
11.145969,1
11.1896715,2
10.864808,1
10.811505,0
10.64442,1
10.564602,0
10.931207,1
10.727546,1
10.869717,0
10.692297,0
11.987023,9
11.563629,5
11.62618,2
12.084137,16
11.5903225,3
10.8100395,0
11.061253,4
12.010156,9
10.999966,1
11.294697,2
12.429088,32
11.318698,3
10.983553,0
11.067535,0
11.073301,1
11.851915,3
11.207871,1
10.701254,0
12.062226,16
11.369018,3
10.986698,0
11.620834,3
11.70244,3
11.029785,2
10.68218,1
11.858629,7
10.911629,0
11.168722,1
10.785572,0
10.984722,1
10.57273,0
11.2026825,2
11.184657,1
11.03093,1
10.91651,1
11.099919,2
11.026867,1
10.705401,1
10.713122,0
13.026561,113
11.192413,2
12.486843,28
12.537762,29
12.597835,34
11.637269,5
11.1576,2
11.192398,0
10.980158,1
10.849989,0
10.804706,0
11.004575,1
11.148841,2
11.187442,1
11.3534775,3
11.3588085,3
11.612032,1
11.113684,1
11.0944195,0
10.795265,0
10.712025,1
11.006175,0
10.818026,3
10.865868,1
10.956255,0
11.569222,1
10.903213,2
10.674931,0
10.813936,2
11.545292,5
11.970211,5
12.578259,30
10.715236,0
12.30208,15
10.912866,1
11.353352,2
10.777449,0
10.789992,0
10.730048,0
11.570352,3
10.855137,2
11.321781,2
10.81072,1
11.350677,1
10.953708,1
10.772291,0
11.023906,0
10.74029,1
10.987094,1
10.9838505,3
10.876954,2
11.599348,6
10.879135,1
11.983339,12
10.662031,1
11.758499,4
12.59392,36
12.587721,32
11.410792,1
10.822695,0
12.056568,18
11.194565,2
10.960291,1
11.891281,6
10.753602,0
11.542796,2
10.74113,1
10.861342,0
10.611296,0
12.717231,57
10.914418,1
11.656224,5
11.341534,3
10.611989,0
10.690648,0
11.046537,0
10.801267,0
11.621464,7
12.881308,79
12.280861,9
10.758314,0
10.646572,0
11.471886,2
10.8735285,1
11.405294,5
12.03395,14
11.808466,12
11.470871,4
10.795943,1
10.8224945,0
11.149417,0
11.018466,3
12.518665,25
10.950634,3
11.101051,1
10.745051,0
11.3154,3
10.899714,1
10.921518,1
12.321136,19
11.304873,2
12.381897,16
10.718948,0
13.291602,186
11.0628,2
11.163208,2
12.804214,77
11.779712,7
10.676858,1
11.129805,3
10.794358,1
10.7631855,0
11.35386,2
11.476642,4
11.304171,3
10.917835,2
11.863506,6
10.664697,1
11.036396,1
11.652026,3
10.970979,0
10.998919,2
11.309811,2
10.891219,2
10.79271,0
12.104114,10
11.336651,1
10.889322,0
12.146417,16
10.893175,1
12.047905,7
10.812935,0
11.316148,2
11.494081,2
11.325748,0
12.446649,30
10.774785,0
12.838742,57
12.910471,73
12.338286,21
10.772971,0
11.491924,2
13.27647,156
11.271471,1
10.980831,1
11.28437,2
13.22661,164
11.027811,1
11.861614,7
11.801435,3
10.738978,0
11.521635,1
12.635283,42
12.021587,9
11.012934,1
10.924164,1
11.730383,8
12.687597,41
13.513763,275
10.836766,1
10.84513,0
13.161095,143
10.920365,1
10.824,0
11.865504,9
10.8097,0
12.565082,36
13.415975,245
11.074941,1
11.071715,0
10.924821,0
10.840482,0
11.143344,2
11.137778,2
10.955468,0
11.0632515,1
12.182994,15
10.68563,0
10.810685,0
11.791631,2
10.97558,0
11.275176,2
11.17183,4
10.550187,0
12.062594,12
11.103445,2
10.85656,0
10.867009,0
10.979482,2
12.872647,63
11.033931,0
10.749276,1
10.799457,1
11.34225,1
12.053117,12
10.926959,0
11.469429,3
10.920614,0
10.576395,0
11.1273575,2
13.251164,165
10.802414,0
13.09934,112
12.968092,91
10.624742,0
10.647771,1
11.485943,3
12.295843,23
11.573531,3
11.176281,2
11.213122,1
12.794135,58
11.037057,1
10.836804,2
10.783632,0
12.905443,85
11.112718,1
11.208806,0
11.73124,8
10.836225,0
11.109097,3
11.794143,6
11.08985,0
10.595329,1
10.968556,1
10.826141,0
11.444496,1
10.616241,1
13.058441,102
13.442172,246
12.610615,43
11.533681,2
12.255524,8
10.815562,1
12.832477,75
10.692333,0
10.878368,0
11.918962,8
10.795507,1
10.7704735,1
10.756877,2
13.294699,193
10.738726,0
11.764609,5
11.032127,1
13.174938,148
11.445352,1
11.696504,3
10.838294,0
11.1934395,2
10.928857,0
10.8099375,1
10.923713,0
11.359712,1
11.432616,3
10.887256,0
11.19431,3
11.562172,2
11.060293,0
12.768533,54
11.301642,1
11.045246,1
10.998766,1
10.85287,0
11.020888,1
11.255243,2
10.78426,1
10.975911,1
11.296727,1
11.426376,4
11.538992,2
10.847747,0
11.119251,3
11.033286,1
12.518495,27
11.109375,0
12.441292,35
11.717714,5
13.069694,110
11.587806,3
11.446909,1
11.178018,1
11.369613,2
11.469316,2
11.570536,4
11.920289,6
11.450824,5
11.217854,2
10.916537,0
10.76085,0
11.826299,5
11.278621,1
10.840899,1
10.903264,3
11.043154,2
10.760118,0
10.75731,0
11.046929,0
11.806139,6
10.8785925,2
12.567942,39
12.664226,48
10.915381,2
11.699411,6
12.8918495,79
10.85594,1
11.211764,1
11.062027,0
10.997091,1
12.5211525,35
12.295513,21
10.830356,0
11.013143,0
10.872842,0
11.303552,1
11.207869,0
10.699964,0
11.23589,1
11.152214,1
11.263085,3
10.865824,0
10.931055,0
10.870385,0
11.168445,0
13.34655,180
10.70768,1
11.7739725,6
10.681518,1
12.817185,64
11.78505,7
11.632864,2
10.650932,0
11.119392,1
11.567658,4
10.992049,1
11.361166,2
11.823508,8
11.853675,8
10.741725,0
11.131311,2
11.220336,2
10.955841,2
10.795549,2
12.526632,25
11.217182,2
11.289147,2
11.380548,3
11.231252,4
11.031452,0
12.315008,22
11.190459,2
11.68026,6
10.649899,0
11.365053,3
11.366566,1
11.777813,7
12.417854,21
10.916817,0
10.910636,2
11.591531,4
10.639973,0
11.003635,1
10.920159,0
11.698608,2
11.715302,8
10.849522,0
10.746801,0
10.871571,0
13.393942,211
11.679354,9
12.833815,44
11.18531,3
10.872931,0
11.842119,9
10.689203,2
10.871761,0
13.425867,231
10.761376,0
12.60568,37
10.89036,0
10.880707,1
10.9715395,1
10.713264,0
11.342549,3
10.764442,1
11.469753,3
11.340192,2
12.374315,20
10.632408,0
11.25743,4
10.924066,0
11.184727,2
11.397809,6
13.54791,332
12.326921,19
11.254077,2
12.139964,16
11.053392,0
11.784645,8
10.833179,2
11.018496,1
10.849622,0
11.158027,1
11.114391,2
11.01608,2
11.055031,3
11.233112,2
11.12212,3
12.045272,10
11.292297,1
11.942271,7
10.988907,1
11.032584,0
11.161472,0
10.788562,1
10.654397,0
10.972434,4
13.409102,243
11.29598,1
11.559946,2
10.939563,1
12.442233,26
12.798164,54
10.614089,0
10.962953,1
12.015118,11
11.324751,3
10.658224,0
12.9781,88
10.783684,0
11.78104,16
11.001863,1
10.875175,3
11.452154,2
11.246892,1
10.699466,1
11.6142235,4
12.26497,16
10.926198,0
10.754585,0
11.48636,5
11.75353,7
10.969323,0
11.387111,1
10.948307,2
11.491354,2
11.014418,0
10.822854,1
11.296873,3
10.808809,0
10.807297,0
12.523272,34
11.700193,4
10.92346,1
11.35296,2
10.883785,3
10.756083,2
10.70116,0
10.510167,0
11.194878,4
13.084244,113
12.231793,20
12.323159,20
11.117612,0
11.395499,1
10.809184,0
10.800054,1
11.797374,10
11.607874,3
11.765196,5
13.2325115,158
10.728238,0
10.807169,0
10.719016,1
10.74269,0
11.07399,0
12.517114,34
10.802838,0
11.0594845,1
11.168674,3
10.619251,0
10.799482,1
10.820162,0
11.046862,2
10.639882,0
11.03832,1
10.646894,0
11.262207,3
12.786307,57
11.906408,8
10.807092,0
12.909385,91
13.163185,131
11.168987,0
11.6018715,5
12.363668,21
11.237745,1
11.334054,3
10.736336,0
11.359748,4
11.989399,10
11.088895,2
10.890685,0
10.940305,2
11.947589,11
10.737909,0
13.515489,299
12.043588,12
11.435648,4
13.299739,189
13.198392,155
11.359851,0
10.789507,0
11.047121,2
11.286694,1
11.796367,4
10.634745,0
10.678576,0
11.183113,1
10.866056,0
11.609168,4
11.5451565,4
12.0805435,16
11.93671,9
11.917236,6
10.921579,2
11.5870905,7
10.890456,0
10.947274,1
11.47913,1
11.561774,4
11.1887,2
10.824115,0
10.622213,0
11.258008,2
10.848752,1
11.530061,2
11.235302,1
12.211646,22
11.085803,1
10.664313,3
11.413438,2
10.845071,0
11.316888,2
10.8099,0
11.842023,10
11.097693,0
11.28378,1
11.448757,3
11.984906,5
11.413603,6
10.846349,1
11.679718,10
11.189855,3
12.966866,96
11.474614,4
10.746386,0
10.880989,0
11.082288,2
11.216015,1
10.768143,1
11.020997,1
10.947467,2
13.124849,136
10.675996,4
10.984949,2
10.802212,0
11.141075,0
11.200873,2
12.635548,44
10.804513,1
11.368683,3
11.140039,2
10.92012,0
10.827,1
11.007505,0
12.52925,38
11.105023,2
11.975662,8
11.981185,6
10.927447,1
10.770755,2
10.641994,0
10.961714,0
11.658137,4
12.289136,20
11.327751,1
10.928282,0
10.857083,1
11.524694,5
10.724359,0
10.890612,0
11.58476,5
10.740406,0
12.470777,26
12.6584215,40
10.684439,2
11.289512,1
10.819495,0
11.701367,8
11.104049,1
11.298415,1
11.636369,7
12.180152,12
10.932404,2
11.024555,2
11.261394,0
11.58656,6
10.966768,0
12.304474,18
11.97365,9
10.835487,0
11.320014,3
11.1423,1
10.748401,0
11.504575,1
11.515477,6
11.638282,6
12.325572,19
10.811611,1
11.735088,8
11.749722,1
10.847333,2
11.618105,1
12.430546,27
11.864192,8
11.237368,3
10.844948,0
11.008898,0
11.18458,3
11.006809,3
10.895564,1
11.74847,7
10.808496,0
10.714145,0
12.093112,10
10.826226,1
11.213781,2
12.340334,18
11.00304,1
11.190034,0
10.708834,1
11.559291,2
11.386261,3
10.780169,1
12.303289,30
11.673508,2
10.759396,2
11.1091585,0
10.732954,0
13.150148,143
10.716404,1
10.96732,0
10.929051,1
10.92629,1
11.630297,5
11.068271,1
11.740881,5
11.033294,0
11.182178,3
11.52677,4
11.569527,4
11.169168,0
11.465235,1
10.860743,0
10.82926,0
11.699045,4
10.990188,0
12.337818,22
11.312562,1
11.605402,7
10.845881,1
10.632263,0
11.7453,4
11.483752,7
11.250733,2
11.866525,5
12.370495,15
10.976339,3
11.658902,8
10.663141,0
11.001402,1
11.495197,3
10.710517,0
11.96698,11
11.018413,1
11.512118,4
12.265821,23
10.658479,0
10.8829,0
11.486073,7
11.719412,7
12.7341795,45
11.090903,0
11.631234,6
10.988417,1
12.852876,60
13.688602,461
13.119937,145
12.097579,12
10.687809,0
11.002065,0
10.790812,0
11.206134,1
10.680377,0
11.455893,2
12.40655,22
11.332852,0
11.019533,1
11.101216,0
10.99232,1
10.63465,1
12.493944,36
11.780255,8
10.939889,1
10.849881,0
10.850614,0
11.302114,2
11.673453,3
11.870573,4
11.172783,0
11.078006,1
10.684166,0
11.393138,4
11.122696,0
11.003866,1
11.618348,2
11.125277,1
10.820215,0
11.625687,6
11.592753,5
10.913855,1
10.948659,2
12.5642395,30
10.963341,1
10.894806,1
10.949323,3
11.274963,2
10.729642,0
10.648477,1
10.637499,1
10.796963,1
12.022445,9
11.639734,3
11.046971,0
10.805462,1
10.974544,1
11.8940325,6
11.889613,8
11.738495,5
12.296613,19
10.941483,1
11.008264,1
11.203373,3
10.811451,1
12.001219,14
11.57679,3
11.015495,2
12.175431,19
10.94205,2
11.61896,4
10.74139,0
10.846577,2
11.91352,5
12.139971,8
11.52062,3
11.756089,10
10.932507,3
11.052146,0
11.054785,1
12.228729,18
12.409229,20
11.419147,6
12.922067,81
11.239849,1
11.620157,6
10.805838,0
12.125566,12
11.643621,2
10.949029,0
11.430188,8
13.019972,111
11.05076,0
11.72274,4
12.060649,10
10.919531,0
10.754412,0
11.117331,1
10.724782,3
11.147005,2
10.975541,0
11.098663,2
10.948791,0
11.009046,0
12.408863,26
10.8727665,0
11.490505,2
10.700594,1
10.804844,0
11.567005,4
11.615864,4
11.049618,3
11.027457,0
11.166109,0
11.126693,0
11.869604,4
11.287295,2
11.363135,1
11.138305,4
13.959854,847
10.780125,3
10.731718,0
11.437276,2
11.094366,2
11.564681,5
10.962799,0
10.791151,0
10.724128,0
10.573558,0
12.964145,73
10.78973,1
11.383057,1
10.948528,1
11.299079,2
11.028455,3
11.978357,12
10.750623,1
10.880667,2
11.012492,3
11.139452,2
10.870254,0
11.248113,1
10.887484,1
10.978269,2
10.934227,1
11.793774,8
13.152599,126
11.335841,4
12.230138,17
11.398447,0
12.466955,33
10.80885,2
10.779615,0
10.785849,0
10.864174,0
10.7450485,0
11.456583,0
12.521057,36
11.202838,1
11.149187,0
11.285119,2
10.8307085,0
11.587837,10
12.88872,68
10.795481,0
11.030053,3
12.310951,14
11.325412,0
12.096053,11
11.025903,0
10.888906,0
11.304299,3
11.106569,0
11.117304,1
11.567358,4
11.713264,3
12.009971,10
12.313608,15
10.985535,0
12.444678,26
11.261625,1
12.345143,27
12.0138,9
10.942531,0
10.800642,1
13.5771475,341
10.90514,0
11.271952,1
11.120133,0
11.58047,3
10.706692,1
10.786117,0
10.763762,0
10.696026,0
11.238078,1
10.950986,1
11.65322,6
12.23056,14
12.049917,11
10.830649,1
12.678925,52
11.223575,3
11.238054,1
12.051963,10
10.960969,1
10.863837,0
10.89985,0
10.687321,0
10.824839,3
11.042945,0
10.803303,1
11.0163145,0
10.78297,1
10.903827,1
11.164453,2
10.871273,1
11.104245,1
11.030673,1
10.6437025,0
11.188692,1
10.735301,2
10.710289,1
10.829862,0
10.92644,0
11.380426,2
11.78647,4
11.674331,3
10.938391,0
12.526696,37
12.513945,28
11.448383,1
11.383011,6
11.245561,1
13.328595,197
11.280372,0
10.7814,0
12.256991,22
10.900107,0
11.494865,3
11.068259,2
11.281012,0
11.040215,3
10.782593,0
10.734085,1
12.054668,11
11.241951,5
11.808985,7
10.827365,1
12.279767,18
12.341191,19
10.906017,0
11.297754,2
11.007853,2
10.868342,0
10.775309,0
11.057729,1
10.83386,0
11.409546,1
11.030766,0
12.630573,40
12.193072,13
11.007102,2
11.697798,6
11.634715,5
11.008787,1
11.144171,3
11.739589,3
11.329802,3
10.885387,2
11.025104,0
12.402092,31
11.588209,4
11.155401,2
11.036819,1
10.798593,0
11.296321,2
10.829945,1
10.729959,0
11.427367,3
11.475288,3
10.82365,1
11.384513,3
11.595669,3
11.257631,4
11.21258,1
11.44775,2
11.00335,0
10.772375,0
11.44794,3
11.137367,2
10.964296,1
11.056246,0
11.725435,4
11.195324,1
10.764143,0
10.84214,1
11.54817,1
10.842042,0
11.159225,1
11.674204,6
11.058187,1
10.915585,2
11.237059,1
10.817467,1
12.750038,56
12.301152,25
11.160383,2
11.164127,1
10.851203,0
11.125153,0
10.785744,1
10.824303,1
11.2122755,0
10.904323,2
11.1472645,1
10.84376,0
11.347543,4
11.032421,1
11.556665,1
12.144046,11
10.483314,0
12.515833,42
10.803668,0
10.738667,0
11.828025,7
10.846038,2
11.599445,1
11.181676,1
11.838761,8
10.738378,0
10.9647665,4
11.586464,3
11.373928,3
12.456796,30
11.026488,1
11.697143,5
12.251271,16
10.915385,3
11.814085,9
10.967225,0
11.258655,3
11.00201,1
11.55663,6
10.83878,1
11.3301935,2
11.5369835,3
10.686843,0
11.644867,8
10.948224,0
11.089025,5
11.387944,0
11.228176,2
10.7293,0
11.157411,2
12.815578,59
12.294271,15
11.574592,4
11.20203,1
11.505161,1
11.082324,0
10.85504,0
11.069637,3
12.218155,9
11.933469,6
11.092709,2
10.882785,1
11.133404,1
10.832629,1
11.929875,8
12.447722,23
11.477326,2
12.478427,27
10.750661,0
11.249995,0
11.3675165,0
10.883791,1
10.947872,2
10.982405,1
11.087735,2
12.17541,18
11.082281,0
11.648922,3
11.054986,2
10.61573,1
10.7944975,0
11.5429325,2
10.987067,1
10.652676,0
10.836352,1
11.919259,7
11.301453,1
10.607325,1
11.736078,7
12.239145,25
11.179764,1
10.985699,0
10.720916,0
11.118715,2
11.100841,0
10.912575,1
10.925617,0
10.921813,0
11.198941,2
10.9984865,3
10.884515,2
12.658689,46
10.939625,0
10.716642,0
12.224575,15
11.598259,3
11.440407,5
10.96518,2
11.1121435,3
10.714317,2
10.6627865,0
10.747165,0
11.3473625,3
11.062131,2
10.800546,0
11.998358,12
10.767292,0
11.460649,3
10.747319,1
10.918851,1
11.204959,1
11.475712,7
10.793699,1
10.643708,0
11.487747,3
10.990255,0
11.324262,3
11.507859,2
11.321277,0
10.755423,0
11.618448,4
11.69871,3
10.763885,2
11.456845,2
10.79853,0
10.890486,1
11.063134,3
11.03844,2
10.6830225,0
10.931837,1
10.941068,1
12.327611,23
12.362328,24
10.803501,1
10.907753,0
12.546785,20
10.806725,0
11.382019,2
12.374288,17
10.802511,1
11.577222,2
10.975592,1
11.641007,1
10.870037,0
10.744909,0
12.529647,33
11.436364,1
10.8143215,1
11.402627,2
11.098619,0
12.045861,9
11.074302,4
11.442897,1
10.744988,1
11.452509,6
11.139848,0
11.006243,0
10.8658085,0
12.12137,9
10.854542,2
10.970906,0
11.127512,2
11.245254,0
11.062246,2
12.993539,87
10.918763,2
12.729935,45
11.637391,8
11.344257,2
10.896,2
11.809765,8
11.04058,1
10.946519,1
11.2371645,6
10.771767,1
11.305767,3
11.897135,7
11.257697,2
11.297349,3
12.410007,26
12.174737,16
11.045686,1
11.623317,7
11.669169,1
11.074815,3
10.935155,0
10.755121,0
11.338635,3
11.062781,0
11.671718,3
10.854445,0
11.265317,1
11.224713,2
11.350005,5
10.842159,1
10.851397,0
10.705838,0
11.754088,5
11.059483,2
10.737755,0
13.004335,105
12.837988,63
11.10665,1
11.434091,2
10.990229,0
12.138608,11
11.476703,3
10.9445715,0
11.176517,3
10.846451,0
11.030032,0
12.19826,13
12.640452,31
10.969589,1
11.688154,8
10.78918,0
10.697284,0
12.818524,63
12.376216,24
11.060015,1
10.74819,1
10.70982,1
11.36054,3
10.97928,0
11.550305,1
11.029299,2
11.92772,9
12.353736,17
11.550703,0
11.952818,9
11.073778,0
11.234046,2
10.979871,1
12.659431,46
11.853491,8
11.5458355,2
10.882842,1
11.80506,7
11.666109,2
11.314819,2
11.77142,4
11.998091,16
12.127357,6
12.392445,21
13.138649,123
11.828908,7
12.490964,22
12.303872,19
11.038284,1
11.082697,0
10.86494,0
11.510957,4
12.0427265,10
11.748899,11
11.353074,1
11.345003,3
11.343245,3
11.238373,2
11.268444,5
11.2428055,1
11.179082,1
10.732147,1
11.755399,6
11.699671,2
10.87471,0
11.57135,3
10.654785,1
10.959371,3
10.88674,1
11.750405,7
11.672187,5
10.9205065,0
12.937133,75
11.19393,0
10.937455,0
11.520929,6
11.113089,1
10.797541,0
10.941037,0
11.231425,2
11.619991,5
12.295859,15
12.952751,70
10.786273,1
11.803023,12
11.677167,4
11.303653,2
11.081863,1
11.081786,1
12.314557,12
11.266217,2
12.324011,17
10.982416,1
11.251349,2
12.531455,34
10.690623,0
10.826711,1
11.123042,1
11.722655,4
11.220506,2
10.997245,2
11.052032,1
11.0259905,0
10.904515,0
11.677322,7
10.859385,0
10.971659,0
11.255702,2
12.115996,10
10.706308,0
12.529955,30
10.851035,0
10.973433,0
12.903021,71
11.609217,2
10.908851,1
10.937309,2
10.736508,0
11.606971,5
11.58343,5
10.996439,1
10.821959,1
10.696039,0
11.104504,0
11.44351,5
10.954968,1
10.774564,0
11.05427,0
12.720683,46
10.796218,2
12.870165,63
10.99298,4
11.555053,2
12.142755,20
10.971824,0
12.292766,22
10.643485,1
11.88972,13
11.753965,5
12.591672,38
10.962108,0
10.646736,0
11.305251,0
11.133633,0
10.84013,1
11.114739,2
11.183651,3
10.914706,1
12.68994,40
11.169155,3
11.393121,1
11.960847,6
11.101569,1
11.645917,3
11.218442,1
10.928007,0
12.443139,28
11.909566,10
11.365585,5
10.689567,0
11.574015,3
11.299124,3
11.401921,1
11.043568,1
10.829483,0
10.911127,0
11.268416,2
10.927169,2
10.775961,1
10.98798,1
11.0442295,1
10.971433,0
10.834276,0
12.699243,63
10.969573,0
10.787649,1
10.889216,0
11.082213,2
11.057145,2
10.805768,0
11.686454,4
10.914792,0
10.991709,1
11.862913,11
11.995966,16
11.416751,2
12.223024,21
11.627437,5
10.824327,0
11.038295,4
11.231727,3
11.311119,1
11.439046,5
11.064287,0
11.064107,3
10.800887,0
10.860285,0
12.396146,28
10.790428,0
10.940589,1
11.406927,6
11.598271,4
11.260118,1
10.738784,0
11.004184,0
10.79543,0
12.088687,12
10.930601,0
11.603392,1
11.002245,0
11.107361,2
11.894887,10
11.244271,1
11.233662,2
11.299169,2
11.458135,1
10.771867,0
11.101472,1
10.968259,1
11.935732,7
12.305841,25
11.552287,2
11.082356,0
10.827928,0
10.7397995,0
10.953314,0
11.587911,4
12.342328,20
11.663463,4
11.425493,3
11.641144,6
10.840214,1
11.561142,1
10.830887,0
11.02169,0
10.906527,1
11.017998,1
10.833422,1
11.058384,2
12.504337,35
11.747396,8
11.088457,1
11.916551,7
12.111786,11
11.562573,3
11.463343,3
11.339501,1
11.26642,3
11.060408,0
12.504277,36
11.200299,2
11.052178,0
11.539986,6
10.793512,1
10.957653,1
11.153208,1
12.112468,10
11.073806,2
11.03245,1
12.111372,16
10.931734,1
10.93082,4
10.792571,0
11.110356,2
11.120892,1
11.239319,2
11.061263,0
11.216415,3
11.015208,0
10.92391,1
11.222427,0
11.76037,5
10.980988,1
11.108234,1
11.9712515,5
11.394722,2
12.5080595,33
13.325126,159
13.325126,159
11.429132,1
11.665611,3
12.20437,11
11.268768,1
11.271239,2
11.733535,4
12.295707,33
12.459223,37
12.191328,9
11.016545,0
10.948701,0
12.530415,40
10.559949,0
12.046927,9
10.691805,1
11.212374,1
11.153755,1
11.000982,0
10.862942,2
11.54607,3
11.411186,2
10.708603,1
11.349905,3
10.944779,2
11.869932,8
11.50036,2
11.675563,2
10.816016,1
11.265813,1
11.5828705,2
11.479344,3
11.211273,1
11.990147,13
11.10946,1
10.758019,1
12.398625,28
10.885929,1
10.859149,2
11.384559,0
11.871632,10
10.751958,1
11.415706,3
12.322594,20
11.215447,2
10.722999,1
10.996444,1
11.984127,14
11.525987,2
12.062849,10
11.398226,2
10.929333,0
10.870538,0
12.235865,20
11.110717,2
11.642399,5
11.437083,1
10.964638,1
12.136554,9
10.654875,0
10.983003,1
12.111162,13
11.333091,1
12.353492,21
10.908427,0
11.446424,3
10.965643,0
10.664444,0
11.288128,1
10.935164,0
11.190357,1
11.18241,0
11.939873,7
11.106522,0
10.852037,0
10.883612,1
10.691687,2
13.2370615,158
10.900916,1
11.060559,0
11.845602,7
11.040424,1
10.963418,0
10.941998,0
11.375889,4
10.715163,0
11.619892,3
10.938007,3
10.687944,0
11.242397,2
10.8285055,2
11.398882,0
11.069321,1
11.924735,8
12.858079,74
12.202324,16
11.228464,3
11.1542,1
10.734908,0
10.807124,0
12.894724,84
12.146936,15
11.305311,0
11.669927,5
10.764944,0
10.945359,1
10.808311,0
11.045266,0
12.562548,40
10.854758,2
11.693938,7
11.54319,2
11.067583,0
11.094306,3
10.725142,1
11.787434,9
11.628517,8
10.993951,2
11.670436,6
11.489511,3
10.984963,1
11.040146,1
10.891143,0
10.729392,0
11.382758,5
11.027714,0
11.638297,4
10.884962,0
11.166975,1
10.882764,0
10.583141,0
11.411463,4
10.874872,2
11.321024,0
10.681101,0
12.009751,16
11.904389,6
10.623896,0
11.194571,2
10.8888,0
10.855073,0
12.273207,15
10.97085,1
10.736689,1
10.950948,1
10.818724,4
10.924017,0
10.729186,0
11.187499,1
10.724446,0
11.0280075,2
11.713468,5
11.327761,0
10.735747,0
10.882851,0
11.966672,7
11.405428,2
12.287647,20
10.757493,0
11.270791,0
10.897061,2
10.805896,0
10.868881,1
10.826304,0
10.795237,2
11.4791155,3
11.087125,2
11.096831,0
10.80453,1
11.15715,1
11.015933,1
11.215324,2
11.996697,6
10.724324,0
11.41139,2
11.0681715,1
12.089308,14
11.302899,2
11.486546,1
10.952106,1
10.958291,1
12.312425,24
11.371091,3
10.685566,1
11.690527,8
11.265625,2
11.809473,3
11.205939,3
10.8988495,0
10.8914,0
11.324924,0
12.918561,72
11.08697,1
11.451498,5
10.679643,0
11.364664,1
10.634532,1
10.755456,0
10.877605,1
11.057204,0
11.385313,2
11.522835,8
11.327637,2
10.869961,1
