kind,n_sats_halo,log_luminosity_r01
0,1,7.7386837
0,0,8.123638
0,3,8.728674
0,0,8.613787
0,1,9.394185
0,0,8.301416
0,0,7.9328027
0,0,8.183069
0,1,9.421146
0,0,8.212082
0,0,7.59723
0,0,7.54164
0,0,7.992596
0,0,8.937793
0,0,8.160555
0,0,8.053769
0,0,8.497244
0,0,8.378927
0,0,7.6320167
0,0,8.589997
0,0,8.356538
0,0,9.45368
0,2,9.210398
0,0,7.7358823
0,1,7.777613
0,0,8.056291
0,0,7.759679
0,0,8.525131
0,0,7.893287
0,0,7.9515862
0,1,9.147222
0,1,8.267614
0,0,7.760849
0,0,7.8534713
0,0,8.78095
0,2,8.5773
0,0,7.3035655
0,1,9.25217
0,0,7.6935835
0,0,7.804484
0,1,8.002133
0,0,8.763888
0,0,7.718572
0,0,8.432812
0,0,8.609977
0,1,7.451253
0,0,7.505988
0,0,8.232928
0,0,9.39159
0,0,7.5959544
0,0,8.301888
0,0,8.086131
0,1,8.249513
0,0,8.541872
0,0,8.4881315
0,0,8.23835
0,0,7.5999517
0,1,9.901
0,0,8.090178
0,4,9.796172
0,1,7.906684
0,0,7.756691
0,0,9.10388
0,0,7.5884924
0,0,7.6207423
0,0,7.9577127
0,0,8.799251
0,4,10.16295
0,0,7.9438167
0,0,8.049855
0,0,7.9428706
0,0,8.47294
0,0,7.867198
0,0,7.806767
0,0,8.509971
0,1,7.87948
0,1,9.79906
0,0,8.717173
0,1,7.8573756
0,1,9.334578
0,0,7.902699
0,0,8.231484
0,1,9.21576
0,2,7.594577
0,0,7.636164
0,0,7.872878
0,0,8.411061
0,0,7.7185154
0,0,7.494539
0,0,7.4471965
0,1,7.789322
0,0,8.907734
0,0,7.7310925
0,0,7.5517435
0,0,7.758579
0,4,9.750577
0,0,8.056193
0,0,8.516848
0,0,7.84418
0,0,7.4912906
0,1,8.715956
0,0,7.6884146
0,1,7.8617954
0,0,7.9959164
0,1,8.562656
0,0,8.154165
0,0,8.163258
0,0,7.896937
0,0,7.5994945
0,0,8.294403
0,0,7.7766848
0,1,9.646235
0,0,7.8695765
0,0,7.70673
0,0,7.7165713
0,0,8.235191
0,0,8.532772
0,4,10.055728
0,0,7.961119
0,0,8.394674
0,0,7.8111973
0,0,7.996862
0,0,7.6723113
0,0,8.063104
0,0,7.8467355
0,0,7.5696383
0,0,7.973249
0,0,8.410347
0,0,9.559944
0,0,9.113534
0,0,9.3751745
0,0,7.823748
0,0,8.984461
0,0,8.842392
0,0,7.8890944
0,1,8.058024
0,0,8.802753
0,0,9.026311
0,0,8.057077
0,2,9.542718
0,1,9.19601
0,1,9.1373825
0,0,8.753267
0,0,8.805432
0,4,10.285723
0,5,9.493486
0,4,9.533367
0,6,10.213994
0,1,8.742264
0,0,9.358299
0,2,9.567271
0,1,9.181311
0,0,9.821883
0,0,9.479958
0,6,9.906741
0,94,11.026548
0,6,10.158777
0,1,9.214564
0,3,9.729973
0,0,8.807612
0,0,8.753174
0,1,8.953295
0,101,10.9265175
0,0,9.311188
0,0,8.990949
0,1,9.17946
0,0,9.470496
0,1,9.510307
0,4,9.897828
0,0,8.740911
0,18,10.5718565
0,1,7.8590794
0,0,8.380481
0,0,8.268904
0,0,8.272892
0,0,7.634471
0,1,8.902662
0,0,7.698144
0,4,9.409897
0,0,8.05894
0,0,9.086629
0,0,7.905669
0,0,9.577677
0,0,7.5204496
0,0,7.6458907
0,2,9.083952
0,0,7.7436066
0,0,7.519692
0,0,7.7868733
0,0,7.600178
0,1,8.768412
0,0,8.3366995
0,0,8.472034
0,0,7.8659368
0,0,8.140305
0,0,7.9365606
0,0,7.955629
0,1,8.815752
0,0,8.091714
0,0,7.738075
0,0,8.340269
0,4,9.715642
0,0,7.5729775
0,0,7.9679847
0,0,8.2456
0,0,9.130023
0,0,8.8575735
0,1,9.043203
0,0,8.090986
0,0,7.858644
0,0,7.7005157
0,0,8.493324
0,0,7.560774
0,0,8.137554
0,1,7.5045605
0,0,7.6270947
0,1,8.807699
0,0,8.10052
0,1,7.847672
0,0,7.7858305
0,0,7.9153013
0,0,7.806566
0,1,8.900205
0,0,7.7634015
0,0,9.511343
0,0,7.679153
0,0,7.458993
0,0,7.950796
0,0,7.432041
0,0,7.6283574
0,0,8.49395
0,0,8.757762
0,0,7.7433324
0,0,8.191348
0,0,7.5709968
0,0,8.734863
0,0,7.50429
0,4,9.810667
0,0,8.357671
0,0,8.601079
0,0,8.2659855
0,1,8.568799
0,0,8.486304
0,1,8.801348
0,0,8.41125
0,4,10.234725
0,2,9.897799
0,0,8.303868
0,0,7.6182685
0,0,8.629163
0,0,9.225896
0,129,11.114563
0,0,7.6301255
0,0,8.034251
0,1,9.228032
0,0,8.13125
0,0,8.420911
0,0,7.5488315
0,0,7.601337
0,0,8.12333
0,0,7.9545727
0,0,7.7268615
0,2,8.996225
0,5,10.329739
0,0,7.7002697
0,0,8.834314
0,0,7.7178993
0,0,8.312172
0,0,7.955498
0,0,7.7736526
0,3,8.899706
0,0,7.9014106
0,1,9.143537
0,0,8.505727
0,0,7.5440974
0,0,8.701012
0,0,7.741335
0,0,8.660208
0,0,8.290173
0,0,7.5729585
0,1,9.298578
0,0,7.5173097
0,0,8.071475
0,0,7.503586
0,0,8.149016
0,0,7.654336
0,0,8.483166
0,0,7.5336304
0,4,10.162954
0,0,8.091434
0,1,9.194866
0,0,7.931354
0,0,7.780739
0,0,8.191279
0,0,8.067426
0,2,9.267453
0,1,8.004045
0,0,8.109158
0,0,7.3393674
0,0,7.5011034
0,0,7.7486916
0,0,7.4595804
0,0,7.8694777
0,0,7.933211
0,0,7.6220727
0,0,8.71567
0,0,8.648977
0,0,8.210756
0,0,7.7230325
0,0,8.170366
0,0,7.7439485
0,1,7.8732405
0,0,8.714322
0,0,8.21543
0,1,8.918626
0,0,7.8844132
0,0,7.7618723
0,1,7.9392185
0,0,8.265296
0,0,7.736671
0,2,9.61671
0,0,7.6546564
0,1,8.070692
0,0,7.736457
0,4,9.588619
0,0,7.646511
0,1,8.821334
0,0,8.161968
0,0,8.146865
0,0,7.964581
0,0,7.6249976
0,0,8.903934
0,0,7.61713
0,0,7.898435
0,0,7.59059
0,0,7.4270115
0,0,7.674539
0,2,9.026876
0,0,7.9079723
0,0,7.4236445
0,0,7.3973136
0,0,7.644705
0,0,8.319973
0,0,8.290896
0,4,10.047851
0,1,9.6596365
0,0,7.727235
0,1,7.997392
0,0,7.7926474
0,0,8.552697
0,0,7.5809793
0,0,8.004932
0,0,8.067722
0,0,8.059713
0,0,7.9090304
0,1,8.144545
0,0,7.461749
0,0,8.884815
0,0,7.835118
0,0,7.8299947
0,0,9.052867
0,2,9.209734
0,0,8.567061
0,0,7.91497
0,0,8.383728
0,0,7.6390634
0,0,7.573482
0,0,7.545365
0,1,8.164695
0,0,8.118528
0,0,8.352963
0,0,7.7475486
0,1,8.741446
0,0,8.387204
0,0,8.006793
0,1,7.720375
0,4,9.1474695
0,0,7.656861
0,0,7.918966
0,0,7.6630077
0,0,7.8215437
0,0,7.7299523
0,0,8.23358
0,0,7.45961
0,0,8.548671
0,4,9.703324
0,0,8.755135
0,1,9.194203
0,2,8.846326
0,1,9.145247
0,0,7.960895
0,2,9.381269
0,1,9.02695
0,0,8.296397
0,0,8.393516
0,0,8.173386
0,0,7.9963756
0,0,8.072446
0,2,8.921042
0,0,8.823674
0,11,10.498098
0,1,8.905389
0,2,8.7365055
0,0,8.848182
0,2,9.680393
0,1,9.621352
0,0,7.6715245
0,1,8.799299
0,3,10.109149
0,3,9.736459
0,0,8.807328
0,0,9.013902
0,0,8.834491
0,0,8.893712
0,0,8.707626
0,1,9.567481
0,1,9.900263
0,0,8.970182
0,0,7.7340703
0,9,9.994312
0,0,8.022711
0,0,8.75703
0,1,9.0530205
0,3,9.31452
0,7,9.367264
0,0,8.730303
0,28,10.768864
0,3,9.868813
0,0,8.189392
0,0,7.5543227
0,0,7.869182
0,0,9.092598
0,5,9.235959
0,1,9.023087
0,0,9.052672
0,0,7.7070045
0,0,8.034748
0,0,7.8632812
0,0,7.785447
0,1,9.181278
0,1,8.001658
0,1,8.388393
0,0,8.73576
0,0,8.744376
0,1,7.628933
0,2,8.642823
0,0,7.921288
0,0,7.9453173
0,0,8.051209
0,0,9.564335
0,0,8.063999
0,0,8.020425
0,0,7.8121533
0,2,9.361632
0,0,8.171644
0,0,8.021734
0,0,7.8747797
0,0,7.690658
0,0,7.8052053
0,1,7.967148
0,0,8.03399
0,2,9.888477
0,1,7.836336
0,1,7.7276907
0,2,8.647179
0,0,7.7921286
0,0,9.438591
0,2,9.96671
0,1,9.301951
0,0,7.721818
0,0,7.9847865
0,0,8.940562
0,0,7.715933
0,0,7.8183684
0,0,8.384671
0,0,8.555968
0,1,8.17482
0,0,8.460546
0,0,8.731841
0,0,8.226639
0,0,8.087834
0,0,8.023578
0,1,7.856783
0,0,7.5994267
0,0,7.6897855
0,0,8.027624
0,0,8.122161
0,0,8.679872
0,0,7.9275837
0,1,7.9718766
0,0,8.157252
0,0,7.778243
0,0,7.951175
0,0,7.4140983
0,0,8.112664
0,2,8.763221
0,0,7.8695083
0,0,8.910594
0,0,8.849649
0,0,8.224823
0,0,7.6913776
0,0,8.43763
0,1,8.116437
0,1,9.817436
0,0,7.963902
0,0,8.319789
0,0,8.336221
0,1,7.7055774
0,1,8.729206
0,0,7.544626
0,4,9.512227
0,2,8.943136
0,0,8.083678
0,1,8.024044
0,0,8.709748
0,0,8.833196
0,1,8.722242
0,2,9.831108
0,0,8.722929
0,0,8.664604
0,0,8.912086
0,2,8.87104
0,12,10.228712
0,1,8.858871
0,1,8.704617
0,1,8.930892
0,1,9.228309
0,2,9.440928
0,0,7.9967375
0,0,7.7638636
0,0,8.302458
0,2,9.158798
0,0,8.121334
0,0,8.008024
0,0,7.8392615
0,3,9.0607195
0,0,8.886327
0,0,8.537605
0,0,7.7820687
0,3,9.222828
0,0,7.746724
0,0,9.152337
0,0,8.147168
0,2,9.481649
0,0,7.8235126
0,0,8.003803
0,5,9.836292
0,0,8.417266
0,0,7.9379773
0,1,8.838143
0,0,7.404397
0,0,7.8307385
0,0,7.8262773
0,0,7.9261217
0,0,7.8730936
0,0,7.7450876
0,0,8.1238785
0,0,8.470354
0,2,9.389369
0,0,7.610973
0,1,9.038309
0,0,8.506304
0,0,7.900341
0,0,8.317735
0,0,8.131089
0,0,8.419426
0,0,9.0467615
0,0,7.6483026
0,3,7.6692023
0,2,9.080615
0,0,7.7679076
0,2,9.072845
0,0,7.6453457
0,0,9.296189
0,0,8.15141
0,0,9.037591
0,0,7.6390414
0,0,7.8297744
0,0,7.601874
0,2,9.972354
0,0,8.164219
0,0,8.533155
0,1,8.908052
0,0,7.8642683
0,0,7.5388017
0,0,8.861561
0,0,8.439313
0,0,7.483546
0,0,7.3890963
0,0,7.5313315
0,0,7.6786327
0,0,7.8929844
0,0,7.699488
0,0,8.559468
0,1,9.41808
0,0,7.983446
0,0,8.3432045
0,0,8.388498
0,0,7.4311304
0,0,8.430641
0,0,7.77329
0,0,8.228075
0,2,9.470391
0,0,7.6590824
0,0,8.942492
0,0,8.222151
0,0,7.5435295
0,0,7.638036
0,0,8.2191515
0,0,7.661105
0,1,8.292155
0,0,7.5706153
0,0,7.408807
0,0,7.8210325
0,0,7.538897
0,0,8.17854
0,0,8.112811
0,0,8.825027
0,1,7.5499544
0,0,8.461566
0,0,7.79356
0,0,8.003118
0,0,8.310566
0,0,8.352182
0,0,7.754821
0,0,8.349406
0,0,9.280781
0,0,7.8717394
0,0,7.5892973
0,0,8.195044
0,0,7.834216
0,0,8.8332815
0,2,9.356636
0,0,8.16274
0,0,7.9265013
0,0,8.384964
0,0,7.8214555
0,0,8.813679
0,1,8.917796
0,0,8.174275
0,0,8.069793
0,0,7.461602
0,0,8.673372
0,27,10.652242
0,0,8.723172
0,0,9.063173
0,10,10.401917
0,1,9.31001
0,1,9.071781
0,0,9.040186
0,3,10.048988
0,0,9.48595
0,0,9.099317
0,0,8.768036
0,1,10.1030655
0,7,10.254479
0,0,8.716009
0,1,9.2
0,0,8.769141
0,2,9.400326
0,0,8.969103
0,2,8.247097
0,1,9.216977
0,1,9.117312
0,0,8.928802
0,0,8.891249
0,2,8.763476
0,0,8.737544
0,0,8.926293
0,0,8.764068
0,1,8.836869
0,4,9.465798
0,1,8.778816
0,19,10.7754135
0,1,9.219635
0,2,9.751702
0,3,9.188759
0,1,9.132504
0,1,9.03384
0,1,9.283647
0,0,8.793617
0,0,8.838163
0,0,7.8814926
0,0,7.697312
0,0,8.397416
0,0,9.423431
0,1,7.7561245
0,0,7.533585
0,1,8.602078
0,2,8.640908
0,0,8.753542
0,22,10.790141
0,0,8.757262
0,0,8.887006
0,0,8.159431
0,0,7.607403
0,0,7.636542
0,1,8.639559
0,0,9.188031
0,0,8.784776
0,0,8.161458
0,0,7.817721
0,0,8.169303
0,0,8.428862
0,1,8.36347
0,6,9.783047
0,3,9.470827
0,0,9.419309
0,0,8.874233
0,0,8.932162
0,0,8.885176
0,0,9.185972
0,0,9.514325
0,2,9.137688
0,1,8.720177
0,0,9.201676
0,11,10.630272
0,1,9.132095
0,0,8.908396
0,0,8.7282
0,2,9.671561
0,4,10.020705
0,1,8.97123
0,2,8.94826
0,7,10.098161
0,0,8.832206
0,2,9.243887
0,3,9.624484
0,1,8.823085
0,2,9.742364
0,0,8.929813
0,0,8.751144
0,0,8.876204
0,2,8.967243
0,1,8.812327
0,7,10.206759
0,4,9.835346
0,0,8.866144
0,0,8.764742
0,0,9.3743
0,1,8.87948
0,1,8.846585
0,2,8.896759
0,4,9.138838
0,1,9.056527
0,1,8.831346
0,1,8.839932
0,0,9.616
0,1,8.919915
0,0,9.645407
0,1,9.032083
0,0,9.396066
0,1,9.0493765
0,0,9.497063
0,1,9.629591
0,1,9.283357
0,2,9.006892
0,2,9.817499
0,0,8.706229
0,1,9.359038
0,1,8.780106
0,1,8.979516
0,2,8.752965
0,0,8.92474
0,0,9.106668
0,0,8.778963
0,0,9.210147
0,2,9.099565
0,0,8.71907
0,0,8.869259
0,0,8.795282
0,2,8.929786
0,1,8.772311
0,2,8.763837
0,2,9.198757
0,0,9.0984535
0,0,9.101798
0,2,10.012323
0,0,8.855454
0,3,9.169717
0,1,8.929851
0,4,9.09423
0,11,10.135655
0,1,8.797666
0,3,9.531265
0,0,8.872893
0,0,8.726199
0,1,9.090055
0,0,9.433388
0,0,9.465649
0,1,8.997293
0,0,8.803629
0,0,9.230836
0,1,9.043316
0,5,10.472745
0,1,9.012586
0,1,9.465425
0,4,9.833539
0,29,10.716305
0,4,9.171101
0,1,8.721604
0,0,9.772823
0,1,8.771307
0,0,9.13092
0,0,9.059109
0,2,10.237292
0,10,10.1863985
0,1,9.804593
0,1,8.814607
0,0,8.8073845
0,1,8.8830185
0,0,8.869436
0,1,9.175228
0,2,9.240558
0,11,10.1681
0,2,8.974746
0,11,10.699927
0,2,9.264037
0,1,8.76284
0,0,9.476716
0,0,9.11014
0,1,9.159652
0,9,10.374666
0,4,9.800077
0,0,9.246229
0,1,9.277834
0,2,9.085068
0,1,9.096651
0,1,9.5883045
0,0,8.740356
0,2,9.072403
0,0,9.787872
0,3,9.912239
0,0,9.601779
0,3,9.487372
0,4,10.230881
0,2,9.41264
0,2,8.802058
0,2,9.269519
0,1,8.761477
0,0,9.134304
0,0,8.875591
0,0,8.727034
0,2,8.966978
0,1,9.231987
0,0,9.78378
0,2,8.888497
0,7,10.423342
0,3,9.274975
0,0,8.928696
0,0,8.720515
0,0,9.21332
0,1,9.230991
0,0,8.81674
0,0,8.955538
0,1,8.9070635
0,0,8.832109
0,0,9.518728
0,2,9.817215
0,1,9.262086
0,1,9.105115
0,4,9.743886
0,2,9.671541
0,0,8.943738
0,0,9.002366
0,1,8.924985
0,0,9.217016
0,2,8.914925
0,2,8.85327
0,0,9.291279
0,2,9.636894
0,0,8.820873
0,7,9.945478
0,1,9.487396
0,5,10.131371
0,0,9.123329
0,0,8.773655
0,1,9.169634
0,1,9.284786
0,1,9.096387
0,0,8.940454
0,1,9.231078
0,2,10.140615
0,1,8.96981
0,4,9.939432
0,0,8.739052
0,1,9.098241
0,2,8.844624
0,9,10.3899145
0,0,8.700093
0,2,9.6536875
0,1,8.836251
0,0,9.084582
0,2,9.290595
0,0,8.990947
0,1,8.945875
0,0,8.980415
0,1,9.431728
0,35,10.710172
0,0,8.7496195
0,0,8.807756
0,0,8.774086
0,0,8.879683
0,1,9.0460825
0,2,8.716345
0,13,10.308515
0,3,10.133383
0,17,10.644659
0,0,9.29822
0,3,9.415905
0,10,10.340798
0,0,9.165998
0,3,9.541799
0,1,9.01565
0,2,9.00731
0,0,8.877707
0,0,8.932802
0,1,9.023063
0,0,8.740442
0,0,9.003864
0,0,9.080298
0,1,9.221578
0,1,9.198555
0,0,8.996156
0,9,10.412885
0,1,9.709652
0,1,9.294246
0,0,8.823404
0,1,9.324585
0,1,8.770423
0,3,9.910296
0,0,8.906546
0,0,9.173399
0,3,9.733266
0,1,8.8796625
0,3,9.421192
0,1,9.165094
0,1,9.330986
0,1,9.119451
0,4,10.120744
0,1,8.971421
0,1,9.465693
0,8,10.245756
0,0,9.483869
0,11,10.2767515
0,3,9.73324
0,0,9.385022
0,1,8.924734
0,4,9.9371605
0,0,8.782328
0,2,9.627275
0,1,9.296882
0,17,10.398883
0,0,8.790216
0,2,9.411748
0,1,8.893617
0,2,9.869091
0,0,8.891191
0,0,8.943329
0,0,8.920901
0,1,8.979251
0,0,9.229359
0,0,8.822124
0,1,9.0239525
0,10,10.285697
0,0,8.738643
0,0,8.787109
0,0,8.956585
0,13,10.421646
0,2,9.00368
0,0,9.010195
0,2,9.278854
0,3,9.727757
0,1,8.967403
0,0,8.996651
0,4,9.450402
0,11,10.250642
0,0,9.366759
0,1,8.947668
0,0,9.203669
0,0,8.741439
0,0,8.711737
0,1,8.777497
0,0,8.811175
0,1,9.287689
0,6,9.956948
0,0,8.84135
0,2,8.943855
0,1,8.904117
0,1,9.533037
0,1,8.910028
0,2,8.895942
0,2,9.3918295
0,5,9.874284
0,0,8.950945
0,0,8.751621
0,16,10.471539
0,3,9.509058
0,4,9.55402
0,3,9.318598
0,17,10.670457
0,4,10.143615
0,0,8.757233
0,0,8.964621
0,0,9.549393
0,3,9.497108
0,1,8.946461
0,3,9.972642
0,0,8.802607
0,2,8.893719
0,3,9.753314
0,1,9.181404
0,2,9.04216
0,1,8.945459
0,2,8.862259
0,3,9.619449
0,1,8.978083
0,2,9.575321
0,0,8.757865
0,8,10.380229
0,21,10.918404
0,1,9.8105755
0,0,8.771352
0,1,9.82753
0,3,9.855455
0,7,10.437781
0,1,8.891789
0,0,9.030353
0,0,9.226995
0,1,9.398535
0,2,9.496938
0,0,9.097222
0,3,9.507644
0,9,10.3157015
0,0,8.869865
0,2,9.56694
0,4,9.600207
0,8,9.969045
0,3,9.45223
0,1,8.762329
0,1,8.79841
0,0,8.814765
0,1,9.307505
0,4,9.225219
0,0,9.047028
0,0,9.334484
0,0,10.211835
0,0,9.252701
0,2,9.4864855
0,0,9.004924
0,0,8.717193
0,1,8.859676
0,5,9.004719
0,2,8.816927
0,0,8.810016
0,1,9.634101
0,29,10.732169
0,0,8.947447
0,0,8.88277
0,3,9.586232
0,1,8.758382
0,1,8.918962
0,1,8.868622
0,1,8.901251
0,3,10.226718
0,5,9.70142
0,1,9.607224
0,3,9.848979
0,0,8.800872
0,0,8.980772
0,0,8.75841
0,4,9.975901
0,2,8.982745
0,6,10.302243
0,1,9.869283
0,1,8.830253
0,1,9.079425
0,0,8.822904
0,0,9.026434
0,2,9.862767
0,1,9.0585575
0,0,9.755748
0,2,9.71911
0,2,9.068194
0,1,9.145203
0,0,8.965863
0,2,8.930513
0,3,9.3134
0,1,9.510265
0,2,9.4212885
0,0,9.662646
0,0,9.096105
0,1,9.447207
0,1,9.197924
0,10,10.332697
0,0,9.257519
0,0,8.935386
0,3,9.888769
0,2,9.373427
0,0,8.947533
0,0,9.547823
0,0,8.880269
0,1,9.448158
0,1,9.535679
0,1,9.358594
0,1,9.891254
0,2,9.187705
0,0,9.370752
0,0,9.086195
0,0,9.337859
0,0,8.823826
0,0,8.799599
0,0,8.753788
0,2,9.747747
0,7,10.345612
0,7,10.155638
0,2,8.753365
0,1,9.211992
0,0,8.91773
0,0,9.369138
0,7,9.920807
0,4,9.797175
0,1,9.395608
0,2,9.4359255
0,3,9.237375
0,1,8.737008
0,0,9.186811
0,0,8.928563
0,0,9.148121
0,0,8.8794565
0,1,8.896543
0,0,9.71921
0,2,8.815192
0,3,9.593244
0,1,9.577972
0,1,9.23357
0,1,9.082877
0,5,10.031987
0,0,9.242695
0,2,8.995944
0,3,9.679078
0,3,9.259883
0,2,8.84428
0,3,10.15987
0,3,9.724407
0,3,9.265159
0,2,9.536794
0,7,10.021352
0,1,9.368504
0,6,10.109662
0,1,9.259968
0,0,9.020518
0,2,8.819509
0,0,9.076151
0,0,8.743518
0,0,8.857526
0,0,8.827173
0,1,9.104293
0,5,9.829104
0,0,8.823678
0,0,9.514911
0,2,9.660469
0,1,8.9785795
0,0,9.317876
0,5,10.0162325
0,2,10.050636
0,2,8.759552
0,3,9.324987
0,0,9.2167
0,2,9.432258
0,0,9.179875
0,0,8.969887
0,2,9.218366
0,0,8.798544
0,0,9.088214
0,1,8.785507
0,1,10.177594
0,37,10.86965
0,2,9.755191
0,0,8.937524
0,4,9.583041
0,0,9.024097
0,2,8.9304
0,1,9.151567
0,0,9.447553
0,0,9.214109
0,0,8.985977
0,1,8.7676325
0,0,9.104147
0,0,9.28275
0,1,8.7857685
0,0,9.180363
0,1,9.307306
0,1,9.659403
0,2,9.291787
0,0,9.020414
0,10,10.352008
0,0,9.153362
0,0,8.772402
0,5,9.849943
0,18,10.684732
0,1,9.701351
0,6,9.98032
0,0,8.783447
0,1,9.185054
0,2,9.494775
0,1,9.4509945
0,0,8.97147
0,0,8.787596
0,2,8.846535
0,0,8.967166
0,1,9.556081
0,0,9.145168
0,25,10.839988
0,1,9.169808
0,0,8.9714985
0,0,8.99643
0,6,9.830971
0,0,9.902578
0,1,9.1813545
0,1,9.188452
0,2,9.321714
0,1,9.116844
0,3,9.856765
0,1,8.830231
0,3,9.941259
0,0,9.379511
0,3,9.465304
0,3,9.333277
0,0,9.158015
0,17,10.535602
0,7,10.26857
0,2,9.435977
0,0,9.178898
0,1,9.16475
0,0,9.203523
0,0,8.984002
0,0,8.735206
0,1,8.965349
0,1,9.690381
0,1,9.008513
0,1,8.759827
0,1,9.311422
0,6,9.881409
0,1,9.118537
0,0,8.7984085
0,0,9.029185
0,1,8.868355
0,1,9.031277
0,1,9.688871
0,3,9.955059
0,1,9.248217
0,1,8.835759
0,0,9.134874
0,1,9.221588
0,1,9.303429
0,1,8.938233
0,4,9.806923
0,0,8.794899
0,1,9.159005
0,6,9.846279
0,1,9.104117
0,1,9.423514
0,1,8.862117
0,0,8.897462
0,0,8.908575
0,0,9.1533575
0,0,9.771429
0,1,9.47583
0,0,9.008565
0,0,8.932799
0,1,9.506031
0,3,8.941293
0,25,10.483748
0,1,9.660073
0,0,9.370018
0,1,8.789854
0,3,9.194826
0,2,10.061478
0,2,9.128864
0,0,8.941897
0,1,9.1565
0,0,8.866569
0,0,9.215479
0,0,9.189185
0,0,8.784742
0,0,9.054371
0,0,9.213667
0,2,9.0276
0,0,9.255765
0,2,9.485524
0,1,8.937326
0,0,8.86413
0,0,8.850597
0,0,8.911884
0,1,8.85721
0,0,9.163258
0,1,8.794254
0,0,8.931369
0,1,8.8341875
0,4,9.826249
0,2,10.118818
0,1,9.247699
0,0,9.36025
0,0,8.985238
0,1,8.989016
0,3,9.2409935
0,2,8.927226
0,0,8.798795
0,0,9.057033
0,2,9.492389
0,0,9.171904
0,1,9.607992
0,0,8.865098
0,0,8.83675
0,20,10.569772
0,1,8.9614725
0,1,9.305446
0,0,9.111383
0,21,10.74094
0,1,9.080062
0,0,9.15931
0,2,9.216413
0,1,9.038826
0,4,9.817968
0,5,9.388575
0,1,9.011363
0,0,8.827824
0,0,9.167768
0,0,9.188505
0,1,9.471319
0,0,8.783823
0,2,9.977298
0,0,8.817155
0,1,9.039012
0,9,10.283838
0,2,8.9464445
0,2,9.016133
0,0,9.5481825
0,12,10.178193
0,3,9.378025
0,1,9.353402
0,1,9.831931
0,1,9.589389
0,0,9.166816
0,0,8.835714
0,1,8.96294
0,1,9.365341
0,0,8.976148
0,0,9.241722
0,2,9.166568
0,1,9.038064
0,2,8.929706
0,0,9.401015
0,1,9.411447
0,2,9.067358
0,0,9.04117
0,0,9.421311
0,1,8.895974
0,1,8.928999
0,2,9.487044
0,1,9.844522
0,0,8.863925
0,1,9.033337
0,1,9.11874
0,0,9.24806
0,2,9.037813
0,1,8.892964
0,6,10.238287
0,0,8.876188
0,2,8.94117
0,0,8.815727
0,1,9.117574
0,1,8.824467
0,5,10.1383915
0,0,9.252427
0,3,9.442545
0,0,8.945507
0,2,9.625625
0,1,8.819487
0,12,10.295336
0,2,9.354549
0,0,8.80757
0,1,9.756029
0,3,9.322868
0,2,8.833315
0,2,9.299643
0,1,9.671157
0,0,8.950286
0,12,10.179702
0,1,8.992498
0,0,8.840346
0,0,9.12281
0,0,9.356061
0,0,8.83345
0,0,9.431327
0,4,9.418574
0,0,9.969059
0,1,9.334572
0,2,9.4416
0,0,9.0791
0,4,10.135844
0,3,10.102533
0,0,9.069386
0,5,10.390675
0,0,9.577431
0,1,8.807811
0,1,9.20055
0,2,8.901623
0,0,8.870866
0,0,9.155072
0,0,9.239366
0,0,9.219305
0,1,9.1407585
0,2,8.944379
0,1,9.043411
0,1,10.007731
0,1,9.07652
0,0,8.918371
0,0,8.905188
0,1,9.301536
0,1,9.44686
0,7,10.204012
0,2,9.46766
0,1,8.800637
0,4,9.432071
0,1,9.035485
0,2,9.780387
0,1,9.949543
0,1,8.908849
0,1,8.922119
0,1,9.309863
0,1,8.850566
0,1,9.12184
0,0,9.415913
0,0,8.87279
0,1,9.154273
0,1,9.03129
0,0,8.997364
0,5,9.518256
0,4,9.789384
0,3,9.199863
0,3,9.190588
0,1,9.383272
0,5,10.1737
0,3,10.101968
0,0,9.669872
0,0,9.025324
0,0,8.961055
0,1,9.20582
0,4,9.748334
0,2,9.967662
0,0,8.852771
0,0,8.837209
0,10,10.519958
0,0,8.8348055
0,1,9.809675
0,1,9.3339615
0,1,9.473303
0,1,9.044347
0,5,9.959472
0,6,10.068581
0,0,9.564388
0,3,9.722012
0,0,9.124543
0,2,9.260413
0,1,9.173359
0,5,9.977752
0,3,9.755572
0,2,8.871172
0,1,9.418424
0,2,9.662285
0,0,9.177544
0,2,10.05368
0,0,9.019654
0,0,8.920767
0,3,9.66603
0,0,9.725557
0,0,9.320046
0,0,8.905994
0,0,8.8758
0,1,9.017851
0,2,8.946781
0,3,9.404436
0,0,9.00694
0,2,10.003598
0,0,8.8999815
0,2,8.824871
0,1,8.870069
0,5,10.019866
0,5,10.240233
0,0,9.238039
0,7,10.382259
0,2,9.964138
0,2,9.311894
0,3,9.077232
0,2,8.919248
0,2,8.921589
0,1,9.216467
0,0,8.994448
0,0,8.981292
0,11,10.461157
0,3,9.030625
0,0,8.992872
0,7,10.306376
0,1,9.583161
0,2,9.394223
0,2,8.973251
0,0,9.277269
0,3,9.697164
0,0,8.910814
0,5,9.519943
0,3,9.757726
0,0,9.233739
0,1,8.847027
0,1,9.334846
0,149,11.293414
0,3,10.251716
0,5,9.558835
0,1,9.674798
0,31,10.852067
0,4,9.941927
0,1,9.0168295
0,9,10.0432
0,3,9.283895
0,0,8.845442
0,1,9.2494
0,4,9.824784
0,1,9.014653
0,1,9.687884
